firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,artificialkey,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
29584,29584,29584,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,40412,1,1,1,-1,1,1,1,0,292,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40412,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
29585,29585,29585,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40413,1,1,1,-1,1,1,1,0,293,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40413,0,1,0,1,0,1,8,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40419,1,1,1,-1,1,1,1,0,294,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40419,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,40422,1,1,1,-1,1,1,1,0,295,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40422,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40438,1,1,1,-1,1,1,1,0,296,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40438,0,1,0,1,0,1,9,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40455,1,1,1,-1,1,1,1,0,297,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40455,0,1,0,1,0,1,1,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34089,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,175,0,0,-1,1,0,152416,16,0,0,1,2,1,0,0,68,0,0,0,0,1,0,40458,1,1,1,-1,1,1,1,0,298,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40458,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8057,8057,8057,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40750,1,1,1,-1,1,1,1,0,299,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40750,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8058,8058,8058,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40751,1,1,1,-1,1,1,1,0,300,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40751,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8059,8059,8059,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40752,1,1,1,-1,1,1,1,0,301,0,0,0,1,1,1,1,0,-1,0,0,1,5,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40752,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8060,8060,8060,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40753,1,1,1,-1,1,1,1,0,302,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40753,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8061,8061,8061,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40755,1,1,1,-1,1,1,1,0,303,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40755,0,1,0,1,0,1,9,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8062,8062,8062,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40758,1,1,1,-1,1,1,1,0,304,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40758,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8063,8063,8063,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40759,1,1,1,-1,1,1,1,0,305,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40759,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8064,8064,8064,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40760,1,1,1,-1,1,1,1,0,306,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40760,0,1,0,1,0,1,7,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8065,8065,8065,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40781,1,1,1,-1,1,1,1,0,307,0,0,0,1,1,1,1,0,-1,0,0,1,6,0,1,0,0,160495,0,0,14,1,0,3,27,2,0,1,40781,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8066,8066,8066,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40790,1,1,1,-1,1,1,1,0,308,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160522,0,0,14,1,0,3,27,4,0,1,40790,0,1,0,1,0,1,9,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
12994,14881,14881,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,1,40800,1,1,1,-1,1,1,1,0,309,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160522,0,0,14,1,0,3,27,4,0,1,40800,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8067,8067,8067,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,1,40801,1,1,1,-1,1,1,1,0,310,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160495,0,0,14,1,0,3,27,4,0,1,40801,0,1,0,1,0,1,10,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8068,8068,8068,0,0,0,0,0,0,0,1140503,0,0,0,1,0,1,0,0,0,1,0,501,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,1,40802,1,1,1,-1,1,1,1,0,311,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,160522,1,0,14,1,0,3,27,2,0,1,40802,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,0,0,0,0,0,3,0,1,1,0,-1,1,0,0,0
33736,13634,13634,0,0,0,0,0,23,141,240401,0,21,0,82,0,83,0,0,0,86,0,197,0,57,-1,74,75,0,0,0,93,12,0,47,15,80,86,9,0,85,84,240101,83,2029,88,89,49,0,-1,0,1031,88,88,0,175,1,0,12,70,1,144922,25,0,0,89,70,93,35651584,0,75,0,2,0,4,82,0,40898,16,55,4,-1,82,69,3,0,312,0,0,0,57,90,80,72,0,-1,0,0,6,9,0,1,0,0,160552,0,0,18,1,0,3,81,5,0,80,40898,0,14,0,2,512,89,9,0,86,500,2,0,0,0,8,0,0,0,0,0,2,0,89,56,0,-1,87,0,0,0
17403,9883,9883,0,0,0,1,0,0,101,240000,0,6,28,14,0,68,0,0,0,16,0,150,0,19,-1,27,24,0,0,0,19,86,8,22,15,14,86,90,0,84,50,252001,52,2029,13,14,18,0,-1,0,2508,90,56,0,187,1,0,-1,73,1,142605,0,0,0,26,85,59,0,0,78,0,2,0,0,61,0,44897,78,60,4,-1,33,27,0,0,313,0,0,0,42,62,78,11,0,-1,0,0,83,6,1,1,0,0,160139,0,0,37,2,0,3,71,2,3,44,44897,0,85,0,0,32,83,3,0,86,500,2,0,0,0,1,0,0,0,0,0,5,0,86,26,0,-1,13,0,0,6
38753,1710,1703,38752,0,20,0,0,14,116,2320000,0,6,243,78,1,66,0,0,0,70,0,149,0,84,-1,88,81,2,0,0,89,7,0,86,0,81,87,10,20,85,88,242101,85,2029,68,72,77,0,-1,0,3510,78,74,0,183,0,0,14,79,3,145774,10,0,0,87,80,87,4456452,0,77,0,2,0,1024,77,0,45197,10,82,4,-1,89,84,2,0,314,0,0,0,81,67,86,73,0,-1,24,0,8,3,0,1,0,0,160572,0,0,45,1,0,4,61,5,0,83,45197,0,10,0,1,4608,77,3,0,87,500,3,0,0,0,1,0,0,0,0,0,2,0,71,83,17,-1,75,0,0,18
30741,13499,30678,30741,0,43,0,0,42,141,60401,0,3,0,74,0,87,0,0,0,94,0,158,0,42,-1,63,82,2,0,0,85,7,0,37,15,69,90,14,0,91,91,244101,92,2029,94,85,31,0,-1,0,2012,88,87,0,180,1,0,-1,73,1,144162,25,0,0,91,72,86,38797314,0,68,1,2,0,1,89,0,45661,16,45,5,-1,87,76,3,0,315,0,0,0,45,84,80,94,0,-1,2,0,6,3,0,1,0,0,160432,0,0,45,2,0,4,90,5,0,86,45661,0,13,0,2,768,90,4,0,90,500,2,0,0,0,1,0,0,0,0,0,2,0,86,42,1,-1,89,0,0,0
24837,11047,11047,0,0,0,0,0,18,114,2090401,1,0,28,63,1,72,0,0,0,72,0,2,0,88,-1,83,60,0,0,0,83,3,0,89,15,67,86,5,0,81,81,240101,72,2029,64,73,87,0,-1,0,3000,78,81,0,177,1,0,14,85,1,146147,10,0,0,85,86,84,84017412,0,80,1,2,0,16384,83,0,45674,3,85,4,-1,87,54,2,0,316,0,0,0,84,83,77,70,0,-1,0,0,3,9,0,1,0,0,160432,0,0,117,1,0,4,81,2,0,89,45674,0,3,0,2,0,73,9,0,86,501,3,0,0,0,9,0,0,0,15,0,2,0,82,85,0,-1,75,0,0,0
29253,40733,6656,0,0,0,8,0,0,101,1140401,0,6,287,22,0,67,0,0,0,12,0,104,0,14,-1,40,27,0,0,0,12,86,32,23,0,21,88,88,0,89,69,242101,60,2029,13,18,23,0,-1,0,2000,88,52,0,196,1,0,-1,76,2,145950,0,0,0,23,90,57,0,0,90,1,2,0,0,64,0,48940,76,54,4,-1,37,22,0,0,317,0,0,0,26,56,76,27,0,-1,0,0,85,1,1,1,0,0,160432,0,0,12,2,0,3,72,5,3,44,48940,0,90,0,0,513,85,3,0,88,500,2,0,0,0,1,0,0,0,0,0,5,0,86,26,0,-1,12,0,0,3
11743,36418,36414,11745,0,0,0,0,0,142,240000,1,6,0,76,1,85,0,0,0,90,0,81,0,44,-1,56,85,0,0,0,79,14,0,36,0,75,87,10,88,91,86,242101,85,2029,92,85,38,0,-1,0,1505,85,88,0,186,1,0,-1,75,0,146620,25,0,0,83,75,84,35651602,0,78,0,2,0,1,80,0,49369,8,43,4,-1,79,65,3,0,318,0,0,0,63,91,75,80,0,-1,2,0,13,4,0,1,0,0,160432,0,0,45,1,0,4,81,3,0,82,49369,0,9,0,2,0,87,2,0,87,501,2,0,0,0,1,0,0,0,15,0,5,0,89,35,2,-1,82,0,0,3
21107,19577,19577,0,0,0,0,0,0,111,50401,0,21,243,50,1,67,0,0,0,48,0,240,0,91,-1,75,60,0,0,0,58,14,0,87,2,61,86,10,0,85,87,240101,63,2029,52,65,87,0,-1,0,1004,72,83,0,188,0,0,-1,86,1,145365,5,0,0,80,80,63,49152,2,86,0,2,0,131072,63,0,50752,10,89,4,-1,80,51,1,0,319,0,0,0,80,76,69,84,0,-1,0,0,8,9,0,1,0,0,160444,0,0,14,1,0,4,79,5,0,70,50752,0,12,0,1,6656,55,10,0,86,501,1,0,0,0,8,0,0,0,15,0,6,0,80,91,0,-1,48,0,0,0
29238,7921,7921,0,0,0,0,0,0,144,60000,1,1,0,65,1,68,0,0,0,86,0,70,0,46,-1,74,88,0,0,0,83,13,0,43,15,66,85,14,0,85,87,242101,78,2030,89,77,41,0,-1,0,1508,78,76,0,201,1,0,-1,82,1,145475,25,0,0,84,80,84,1048592,0,75,0,2,0,32,54,0,51257,7,52,3,-1,83,59,2,0,320,0,0,0,75,71,75,94,0,-1,0,0,14,2,1,1,0,0,160444,0,0,14,1,0,3,78,4,0,79,51257,0,10,0,1,0,87,3,0,85,500,2,0,0,0,1,0,0,0,0,0,11,0,74,52,2,-1,89,0,0,6
36135,6016,6016,0,0,32,0,0,44,142,2310000,0,0,0,73,1,81,0,0,0,82,0,148,0,57,14,72,73,0,0,0,79,13,0,55,15,68,85,6,4,87,79,244101,76,2030,87,79,52,0,-1,0,1500,81,81,0,178,0,0,18,83,3,145054,25,0,0,84,86,88,36,0,76,1,2,0,16,84,0,51412,7,62,3,-1,84,66,2,0,321,0,0,0,92,79,76,94,0,-1,0,0,11,9,0,1,0,0,160167,0,0,195,1,0,4,95,4,0,84,51412,0,7,0,2,4096,85,5,0,85,500,4,0,0,0,5,0,0,0,0,0,2,0,80,64,2,-1,90,0,0,0
10290,40431,40431,0,0,0,8,0,0,101,1130000,0,5,0,8,0,41,0,0,0,15,0,69,0,10,-1,46,17,0,0,0,9,84,8,24,15,10,88,86,0,82,64,252001,68,2030,6,8,10,0,-1,0,8,86,38,0,197,1,0,-1,74,1,141729,0,0,0,30,92,59,0,0,83,0,2,0,0,44,0,51539,79,39,4,-1,46,9,0,0,322,0,0,0,25,39,79,10,0,-1,0,0,87,1,1,1,0,0,160432,0,0,34,1,0,3,73,5,3,41,51539,0,92,0,0,544,87,2,0,88,500,1,0,0,0,1,0,0,0,0,0,4,0,84,10,0,-1,11,0,0,1
38276,31559,31559,0,0,32,0,0,43,141,2330000,1,5,287,84,1,82,0,0,0,90,0,297,0,55,-1,83,85,0,0,0,89,10,0,43,18,77,86,7,0,90,85,232001,79,2030,89,84,43,0,-1,1,4005,86,87,0,176,3,0,18,85,1,147203,25,0,0,89,87,92,67109923,0,82,1,2,0,4,82,0,54050,13,53,4,-1,84,82,2,0,323,0,0,0,88,89,81,87,0,-1,0,0,11,2,0,1,0,16,160432,0,0,14,1,0,4,85,3,0,89,54050,0,8,0,2,0,90,1,0,86,500,4,0,0,0,1,0,0,0,0,0,3,2,88,51,2,-1,90,0,0,6
12812,3477,3477,0,0,41,0,0,35,136,60000,1,6,259,86,1,85,0,0,0,86,0,923,0,64,27,82,82,0,0,0,91,13,0,62,0,84,88,10,37,90,87,232001,82,2028,88,90,58,0,-1,0,4014,89,95,0,186,1,0,25,79,2,148564,23,0,0,89,79,92,33554469,0,81,0,2,0,2097152,79,0,71557,7,65,4,-1,85,87,3,0,324,0,0,0,67,94,84,85,0,-1,0,0,12,2,1,1,0,0,161228,0,0,50,2,0,3,84,4,0,87,71557,0,13,0,3,0,89,3,0,88,502,2,0,0,0,1,0,0,0,1,0,2,0,95,64,2,-1,87,0,0,20
23573,29378,29378,0,0,0,0,0,0,141,1140401,0,3,0,82,0,87,0,0,0,91,0,76,0,43,-1,75,82,0,0,0,86,7,0,41,15,73,88,14,0,87,86,141001,82,2028,92,88,33,0,-1,0,7008,88,87,0,163,1,0,-1,74,0,143583,25,0,0,90,75,84,5242881,0,55,0,2,0,32,85,1,71587,6,44,4,-1,85,79,3,0,325,0,0,0,58,82,80,80,0,-1,0,0,11,8,0,1,0,0,161228,0,0,18,2,0,4,82,3,0,88,71587,0,11,0,3,0,89,4,0,88,501,4,0,0,0,1,0,0,0,14,0,2,0,85,37,3,-1,92,0,0,0
18172,12140,12140,0,0,0,0,0,16,118,1450103,1,6,0,78,0,83,0,0,0,88,0,524,0,79,-1,90,87,0,0,0,86,5,0,78,15,81,90,15,0,89,86,122101,92,2028,84,87,71,0,-1,0,9501,87,82,0,168,0,0,10,76,1,141815,14,0,0,88,81,83,16778496,0,59,0,2,0,67108864,85,1,71608,6,76,5,-1,92,79,2,0,326,0,0,0,80,78,88,77,0,-1,0,0,8,2,0,1,0,0,161228,0,0,95,1,0,4,78,3,0,92,71608,0,12,0,2,4096,84,4,0,90,500,3,0,0,0,1,0,0,0,0,0,2,0,80,73,0,-1,67,0,0,6
1479,25611,25611,0,0,0,0,0,0,41,1140503,0,0,0,37,0,58,0,0,0,50,0,501,0,13,-1,34,61,0,0,0,50,6,0,10,0,30,51,6,0,50,40,223101,41,2028,56,47,13,0,-1,0,5500,50,63,0,170,0,0,-1,36,0,148550,25,0,0,46,39,52,0,0,62,0,0,0,0,86,1,226301,7,16,1,-1,36,31,1,0,327,0,0,0,28,58,35,56,0,-1,0,0,11,2,0,1,0,0,161700,0,0,95,2,0,3,43,4,0,54,78715,0,14,0,1,0,53,2,0,51,500,3,0,0,0,1,0,0,0,0,0,127,0,61,12,0,-1,42,0,0,0
36343,20199,20199,0,0,0,0,0,0,18,30301,0,0,0,48,0,57,0,0,0,42,0,16,0,38,-1,60,45,0,0,0,36,11,0,23,0,39,51,12,0,53,53,223101,47,2028,37,51,47,0,-1,0,1,53,65,0,183,0,0,-1,58,0,148736,14,0,0,54,50,49,0,0,76,0,0,0,0,60,0,182521,13,36,1,-1,65,37,1,0,328,0,0,0,35,69,53,42,0,-1,0,0,12,1,0,1,0,0,161700,0,0,21,1,0,3,50,4,0,47,78716,0,14,0,1,0,40,2,0,51,500,3,0,0,0,1,2,0,0,0,0,2,0,67,36,0,-1,39,0,0,0
40039,16010,16010,0,0,0,0,0,0,41,30301,0,0,0,30,0,50,0,0,0,47,0,16,0,17,-1,27,59,0,0,0,46,9,0,18,0,33,53,11,0,49,46,223101,49,2028,56,50,17,0,-1,0,1,48,63,0,195,0,0,-1,95,0,145721,25,0,0,46,72,50,0,0,95,1,0,0,0,32,0,41236,7,19,1,-1,44,33,1,0,329,0,0,0,32,56,39,53,0,-1,0,0,15,4,0,1,0,0,161700,0,0,46,1,0,3,74,2,0,59,78717,0,11,0,1,0,52,4,0,53,500,3,0,0,0,1,2,0,0,0,0,381,0,60,10,0,-1,42,0,0,0
2340,9131,9131,0,0,40,0,0,41,143,50000,0,0,287,89,1,87,0,0,0,93,0,185,0,37,-1,79,91,0,0,0,91,14,0,42,28,86,88,11,44,90,88,242101,85,2030,92,89,34,0,-1,1,2512,90,88,0,170,3,0,27,70,1,144270,25,0,0,91,70,87,514,0,69,0,2,0,1,91,0,120274,15,46,4,-1,86,86,3,0,330,0,0,0,56,92,85,74,0,-1,18,0,9,3,0,1,0,16,160162,0,0,27,1,0,4,72,5,0,81,120274,0,5,0,3,512,91,3,0,88,500,4,0,0,0,3,0,0,0,0,0,8,1,90,51,1,-1,91,0,0,0
29334,20688,20688,0,0,8,0,0,5,104,1780000,0,6,0,83,1,83,0,0,0,72,0,119,0,84,10,83,74,0,0,0,78,11,0,89,6,87,89,5,0,89,91,242101,81,2030,64,78,94,0,-1,0,2014,83,83,0,170,1,0,7,61,1,146490,4,0,0,86,70,67,17175552,0,65,1,2,0,65536,91,0,121939,5,86,5,-1,84,58,2,0,331,0,0,0,67,85,83,66,0,-1,0,0,12,8,0,1,0,0,160432,0,0,21,1,0,3,74,5,0,90,121939,0,14,0,2,512,68,1,0,89,500,2,0,0,0,1,0,0,0,0,0,8,0,84,90,0,-1,62,0,0,3
3834,32939,32939,0,0,27,0,0,22,118,1360103,1,2,0,84,1,75,0,0,0,83,0,65,0,83,-1,87,75,2,0,0,88,14,0,86,0,81,88,11,0,90,86,242101,87,2030,78,81,81,0,-1,0,1517,83,78,0,183,0,0,16,80,1,146754,14,0,0,87,83,91,83951620,0,79,1,2,0,1024,79,0,121944,13,83,4,-1,89,82,2,0,332,0,0,0,84,73,86,78,0,-1,0,0,14,6,0,1,0,0,160432,0,0,21,1,0,3,82,5,0,89,121944,0,13,0,2,512,83,1,0,88,503,3,0,0,0,1,0,0,0,18,0,2,0,76,82,0,-1,85,0,0,1
22920,9729,22920,22920,0,4,0,0,5,106,1140000,0,0,255,82,1,74,0,0,0,86,0,0,0,83,-1,78,68,0,0,0,87,10,0,84,0,88,88,14,0,85,82,240101,77,2028,77,84,89,0,-1,0,1015,84,89,0,184,0,0,12,86,2,145652,4,0,0,87,85,92,268435460,0,77,0,2,0,4096,77,0,135455,8,83,4,-1,81,73,2,0,333,0,0,0,83,83,81,74,0,-1,0,0,5,9,0,1,0,0,161228,0,0,54,1,0,4,79,2,0,85,135455,0,9,0,2,0,82,8,0,88,501,4,0,0,0,3,0,0,0,15,0,2,0,86,82,0,-1,86,0,0,0
