starrating,firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,facepsdlayer0,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,isrewardable,skinmakeup,trait1vweak,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,islicensed,teamid,trait1vequal,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,facepsdlayer1,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,trait1vstrong,accessorycolourcode2,facialhaircolorcode
1.5,,,,1140503,0,3,0,79290,0,916,1,0,223101,0,0,5501,165,5506,145139,0,0,0,75,0,0,1,40835,2,0,0,131680,0,1,0,0,0,0,95,0,0,0,2,5703,0,1,0,0,88,161700,0,0,6
5.0,,,,30301,0,23,287,250047,0,290,3,0,223101,0,0,2000,181,5529,145139,0,0,266368,75,0,0,0,26544,1,0,0,131681,4229248,9,1,0,0,0,27,0,0,0,1,5514,4,1,0,0,81,161698,526464,0,23
3.5,,,,2150301,0,23,255,77416,0,57,3,0,233101,0,0,1,184,5527,145139,0,0,135296,75,0,2,0,26541,4,0,0,131682,149632,6,0,0,0,0,39,0,0,0,4,5521,0,4,0,0,82,161698,264320,0,23
3.0,Francisco,Fran Alonso,Alonso López,2150301,6,22,255,279761,0,186,0,0,242201,0,0,3510,168,5529,143783,0,0,4194816,75,0,2,0,279761,2,0,1,131720,557568,6,1,0,0,1,45,0,0,0,2,5567,0,1,0,0,88,161479,525312,0,22
2.5,Sara,Sara Monforte,Monforte Mestre,60201,0,23,0,272561,0,295,0,0,143101,0,1,9002,168,5527,145367,0,0,4194944,75,0,1,1,272561,4,0,1,131733,574080,9,0,0,300,1,45,0,0,0,4,5704,0,4,0,0,87,161333,525440,0,23
2.5,Cosmin,,Contra,2290201,6,22,287,760,0,65,0,0,252102,0,0,10,180,5510,143602,0,0,270464,74,0,2,0,760,3,0,1,131735,4231296,3,1,0,0,1,39,0,0,0,3,5565,0,2,0,0,82,161700,526464,0,22
1.0,Steve,,Corica,2090401,0,8,251,2239,0,199,0,0,253101,0,0,3509,174,5524,142606,0,0,270336,72,0,2,0,2239,3,0,1,131739,4214784,4,0,0,0,1,195,0,0,0,3,5567,0,4,0,0,88,161224,526336,0,23
1.5,,,,60201,6,0,0,79236,0,26,3,0,243101,0,0,1516,180,5557,145139,0,0,4202496,75,0,6,0,26544,4,0,0,131795,528384,9,0,0,0,0,61,0,0,0,4,5522,4,6,0,0,82,161677,526336,0,0
3.5,Christophe,,Galtier,60101,0,9,287,249131,0,189,0,0,223101,0,0,3502,176,5509,140201,0,0,263168,75,0,2,0,249131,1,0,1,131798,4202496,1,1,0,0,1,18,0,0,0,1,5534,0,1,0,0,82,161702,528384,0,0
3.5,Jocelyn,,Prêcheur,60101,0,3,259,278255,0,225,0,0,223101,0,0,1526,175,5511,145811,0,0,263168,75,0,2,0,278255,2,0,1,132176,4202496,9,0,0,0,1,18,0,0,0,2,5520,0,2,0,0,82,161333,528384,0,0
1.5,Taquin,,Frédéric,30301,0,20,259,79191,0,24,0,0,223101,0,0,2,180,5511,143406,0,0,4195328,75,0,0,0,79191,1,0,1,132231,532480,9,0,0,0,1,7,0,0,0,1,5521,0,1,0,0,82,158776,528384,0,20
1.5,,,,30301,0,21,0,75679,0,65,3,0,223101,0,0,560,180,5509,145139,0,0,263168,75,0,0,0,26546,4,0,0,132305,4202496,9,0,0,0,0,155,0,0,0,4,5713,1,1,0,0,82,160572,528384,0,21
2.0,,,,60101,0,0,0,249301,0,102,3,0,223101,0,0,3513,178,5548,145139,0,0,4195328,75,0,2,0,26543,5,0,0,132375,532480,7,0,0,0,0,53,0,0,0,5,5505,2,5,0,0,82,161630,528384,0,0
3.0,Célia Liése,Liése Brancão,Brancão Ribeiro,1140503,0,0,0,78663,0,597,0,0,223101,0,0,7024,170,5511,145697,0,0,4195328,75,0,0,1,78663,4,0,1,132533,532480,9,0,0,0,1,54,0,0,0,4,5710,0,1,0,0,88,161650,528384,0,0
3.0,Ailien,,Poese,1140503,0,2,0,78643,0,522,0,0,223101,0,0,5515,164,5557,146757,0,0,4202496,75,0,0,1,78643,2,0,1,132589,528384,1,0,0,0,1,21,0,0,0,2,5722,0,1,0,0,88,160629,526336,0,19
1.5,Héctor,Héctor Blanco,Blanco Calvo,30301,0,24,259,78914,0,150,0,0,223101,0,0,8,174,5527,146911,0,0,263168,75,0,0,0,78914,1,0,1,132629,4202496,10,0,0,0,1,45,0,0,0,1,5727,0,1,0,0,88,161125,528384,0,24
